"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @prempanicker: The new normal. Turn off the lights, beat up everyone, set up an inquiry, ask “Hey anyone got video?” https://t.co/gsLIO1…",FALSE,0,NA,2020-01-09 16:26:46,FALSE,NA,"1215308944861626368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",863,TRUE,FALSE,NA,NA
"RT @INCIndia: How many men does it take to do a woman's job? 

#FindingNirmala https://t.co/RbiFmFZVBW",FALSE,0,NA,2020-01-09 16:24:24,FALSE,NA,"1215308348293206016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",1950,TRUE,FALSE,NA,NA
"RT @tapeshkaul: @jijoy_matt @ShashiTharoor Part 2

https://t.co/Ab9FF41wKp",FALSE,0,NA,2020-01-09 16:22:10,FALSE,NA,"1215307786587795456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",8,TRUE,FALSE,NA,NA
"RT @tapeshkaul: @jijoy_matt @ShashiTharoor Excellent speech <U+0001F44C>
Full link 

https://t.co/V71s2qwwOW",FALSE,0,NA,2020-01-09 16:22:08,FALSE,NA,"1215307776928337920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",10,TRUE,FALSE,NA,NA
"A new, fractured global order is upon us. India’s response must evolve accordingly: @samirsaran &amp; @shashitharoor ex… https://t.co/UE6e5N1sdf",FALSE,751,NA,2020-01-09 15:43:50,TRUE,NA,"1215298141798289411",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",122,FALSE,FALSE,NA,NA
"Same question again: https://t.co/QhZQtBLRwv. What’s going on here? Finance Minister indisposed?",FALSE,1523,"ShashiTharoor",2020-01-09 09:48:17,FALSE,"1215175599381045248","1215208665180860416","24705126","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",326,FALSE,FALSE,NA,NA
"Where is the Finance Minister? Or has the Duo forgotten they have one? https://t.co/990NEDyQp4",FALSE,13143,NA,2020-01-09 07:36:54,FALSE,NA,"1215175599381045248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",3171,FALSE,FALSE,NA,NA
"Read this thread. This is what the tukde-tukde gang now in power have done to our country. They have divided friend… https://t.co/bCsA5V7Ynl",FALSE,5639,NA,2020-01-09 07:34:26,TRUE,NA,"1215174979475525637",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",1450,FALSE,FALSE,NA,NA
"Thiruvananthapuram' s usually busy Central Bus Station area at Thampanoor, under hartal yesterday. Good cause or ba… https://t.co/8dJRuWsrgT",FALSE,867,NA,2020-01-09 02:00:26,TRUE,NA,"1215090926961356801",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",85,FALSE,FALSE,NA,NA
"https://t.co/2GVjL1K66Q",FALSE,1670,NA,2020-01-08 19:47:45,FALSE,NA,"1214997134254043136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",418,FALSE,FALSE,NA,NA
"Spoke at the #ThinkEdu2020 conference of @NewIndianXpress in Chennai this evening. One account(though the quotes ar… https://t.co/eof1AtDNPc",FALSE,292,NA,2020-01-08 19:44:55,TRUE,NA,"1214996423181139968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",50,FALSE,FALSE,NA,NA
"RT @NewIndianXpress: @PrabhuChawla @gsvasu_TNIE @Xpress_edex @Wangchuk66 Congress MP @ShashiTharoor talks on 'Why Dissent Matters: Silence…",FALSE,0,NA,2020-01-08 19:40:27,FALSE,NA,"1214995300428861441",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",27,TRUE,FALSE,NA,NA
"RT @NewIndianXpress: . @ShashiTharoor says, "" Dissent is very much in the air. Democracy is a process and not an event. Elected leaders hav…",FALSE,0,NA,2020-01-08 19:39:45,FALSE,NA,"1214995123735367680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",38,TRUE,FALSE,NA,NA
"RT @NewIndianXpress: @ShashiTharoor @PrabhuChawla @gsvasu_TNIE @Xpress_edex Congress MP @ShashiTharoor on 'Why dissent matters and silence…",FALSE,0,NA,2020-01-08 19:39:37,FALSE,NA,"1214995090923380736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",22,TRUE,FALSE,NA,NA
"RT @NewIndianXpress: @ShashiTharoor @PrabhuChawla @gsvasu_TNIE @Xpress_edex Congress MP @ShashiTharoor talks about 'Why dissent matters and…",FALSE,0,NA,2020-01-08 19:39:32,FALSE,NA,"1214995067082928128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",21,TRUE,FALSE,NA,NA
"RT @ameytirodkar: This is huge. Congress won power in Nagpur ZP on its own. Snatching the district of Devendra and Gadkari is big. It is al…",FALSE,0,NA,2020-01-08 19:36:06,FALSE,NA,"1214994203433811970",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",1110,TRUE,FALSE,NA,NA
"Congratulations @nsui! The power of the ballot prevails over the power of brute force &amp; thuggery! https://t.co/NeqPAiCM0W",FALSE,4243,NA,2020-01-08 19:34:12,FALSE,NA,"1214993726356852736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",719,FALSE,FALSE,NA,NA
"RT @jijoy_matt: Dr @ShashiTharoor's awesome speech, ""there are no simple binaries in Indian history between Hindus and Muslims."" It's worth…",FALSE,0,NA,2020-01-08 19:28:26,FALSE,NA,"1214992276360810496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",468,TRUE,FALSE,NA,NA
"RT @KeralaLitFest: #Session #Reveal

<U+2733>  New world disorder and the indian imperative <U+2733>

<U+2734> @ShashiTharoor  In Conversation with @UnamPillai…",FALSE,0,NA,2020-01-08 19:23:49,FALSE,NA,"1214991113838219264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",14,TRUE,FALSE,NA,NA
"RT @CBSNews: HEARTBREAKING SOUNDS: This Australian magpie has started to mimic the sound of an emergency vehicle siren as deadly wildfires…",FALSE,0,NA,2020-01-08 18:38:55,FALSE,NA,"1214979814353858560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",629,TRUE,FALSE,NA,NA
"RT @SheebaThattil: THREE of the ten fastest- growing urban areas in the world are in KERALA, India. https://t.co/qfA6vPJFrk",FALSE,0,NA,2020-01-08 18:24:30,FALSE,NA,"1214976184884195330",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",191,TRUE,FALSE,NA,NA
"The #AustralianBushfiresDisaster has caught the imagination, and melted the hearts, of Indians too. A Kerala school… https://t.co/GWSREIFPnc",FALSE,2041,NA,2020-01-08 09:10:29,TRUE,NA,"1214836764147245057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",296,FALSE,FALSE,NA,NA
"As news comes in of #IranAttacks, our thoughts turn to the innocent people in the region whose lives may be disrupt… https://t.co/exHVUTfhQh",FALSE,5097,NA,2020-01-08 07:52:06,TRUE,NA,"1214817036297097216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",629,FALSE,FALSE,NA,NA
"@IrfanPathan We're all in this together. As I said in parliament, this is a battle for the soul of India. I don't h… https://t.co/xwDwGdqDQt",FALSE,799,"ShashiTharoor",2020-01-08 07:25:39,TRUE,"1214809902591266816","1214810381937303552","24705126","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",172,FALSE,FALSE,NA,NA
"@IrfanPathan 2/2 All i objected to was reducing the #CAA_NRC_Protests to a purely Muslim affair. India's resistance… https://t.co/OIYKxVZnJE",FALSE,709,"ShashiTharoor",2020-01-08 07:23:45,TRUE,"1214809783326232576","1214809902591266816","24705126","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",134,FALSE,FALSE,NA,NA
"1/2 Amazed that people think i wouldn't approve: https://t.co/Zjo0rd0zP1 Why should any1 object to some1 showing pr… https://t.co/WzaUTkAvyz",FALSE,2230,NA,2020-01-08 07:23:17,TRUE,NA,"1214809783326232576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",365,FALSE,FALSE,NA,NA
"An interesting, though incomplete, comparative table doing the rounds. #HinduismVsHindutva https://t.co/WiDxKx0JZU",FALSE,13960,NA,2020-01-08 03:43:25,FALSE,NA,"1214754453028364289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",4298,FALSE,FALSE,NA,NA
"RT @MahuaMoitra: Very well written @ShashiTharoor  - goes a long way in explaining how we are in this current nightmare...

What Happened t…",FALSE,0,NA,2020-01-08 03:37:35,FALSE,NA,"1214752985525321728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",488,TRUE,FALSE,NA,NA
"RT @HusnaPervez: Resistance spreading across #India...20 states so far.
#JNUVoilence https://t.co/L9au0aewZb",FALSE,0,NA,2020-01-07 19:48:31,FALSE,NA,"1214634942946168832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",531,TRUE,FALSE,NA,NA
"RT @vinodkapri: This FB post by JNU Student #RidhiChaturvedi is HEARTBREAKING. https://t.co/NaXC2ud9VV",FALSE,0,NA,2020-01-07 19:42:12,FALSE,NA,"1214633353065844737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",999,TRUE,FALSE,NA,NA
"What Happened to India? My analysis in <U+2066>@ProSyn<U+2069> of the eight factors that explain Indian politics today:… https://t.co/UiD1ReV3pZ",FALSE,2162,NA,2020-01-07 18:55:00,TRUE,NA,"1214621472028676096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",473,FALSE,FALSE,NA,NA
"RT @BharatTiwari: <U+091C><U+0947><U+0928><U+092F><U+0941>  <U+0939><U+093F><U+0902><U+0938><U+093E>: <U+0928><U+090F> <U+0926><U+0941><U+0936><U+094D><U+092E><U+0928> <U+0924><U+0932><U+093E><U+0936><U+0924><U+0940> <U+0938><U+0930><U+094D><U+0935><U+0928><U+093E><U+0936><U+0940> <U+0930><U+093E><U+091C><U+0928><U+0940><U+0924><U+093F> — <U+092A><U+094D><U+0930><U+0924><U+093E><U+092A> <U+092D><U+093E><U+0928><U+0941> <U+092E><U+0947><U+0939><U+0924><U+093E> 

<U+092F><U+0939> <U+0924><U+093F><U+0939><U+0930><U+0947> <U+0905><U+0930><U+094D><U+0925> <U+092E><U+0947><U+0902> <U+0938><U+0930><U+094D><U+0935><U+0928><U+093E><U+0936><U+0940> <U+0939><U+0948>. <U+092E><U+0940><U+0921><U+093F><U+092F><U+093E> <U+0915><U+0947> <U+0938><U+0939><U+092F><U+094B><U+0917> <U+0938><U+0947>…",FALSE,0,NA,2020-01-07 12:21:40,FALSE,NA,"1214522486399717378",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",63,TRUE,FALSE,NA,NA
"Subsequently cited by &amp; attributed to both Mahatma Gandhi &amp; Sathya Sai Baba! https://t.co/7hYG3LPsu1",FALSE,630,NA,2020-01-07 08:39:01,FALSE,NA,"1214466456122880000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",117,FALSE,FALSE,NA,NA
"RT @nsui: ABVP Goons brutally attack on students &amp; nsui activists for protesting against JNU violence in which @NSUIGujarat Gen. Sec. @Nikh…",FALSE,0,NA,2020-01-07 08:28:53,FALSE,NA,"1214463906216734721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",3891,TRUE,FALSE,NA,NA
"Stay strong @nsui. Do not be provoked into retaliatory violence. These goons know no better. Never descend to their… https://t.co/aNE1eyZYP7",FALSE,5662,NA,2020-01-07 08:28:22,TRUE,NA,"1214463777204142080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",1947,FALSE,FALSE,NA,NA
"RT @sudheerpmna: @AipcKerala is  dreaming about #FutureKerala. Had a terrific weekend event at Kochi where @thummarukudy &amp; @HibiEden led th…",FALSE,0,NA,2020-01-07 08:15:04,FALSE,NA,"1214460429897879557",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",17,TRUE,FALSE,NA,NA
"RT @t_d_h_nair: Delhi Assembly elections will be held on February 8, 2020.
Election Commission of India announced the date on January 6, 20…",FALSE,0,NA,2020-01-07 07:39:16,FALSE,NA,"1214451419714965504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",2880,TRUE,FALSE,NA,NA
"of course, if BJP is sincere, they should back the serious efforts being made by many students' groups to identify… https://t.co/4BlKKWXC35",FALSE,1586,NA,2020-01-06 17:36:16,TRUE,NA,"1214239271592304640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",271,FALSE,FALSE,NA,NA
"I don't know the merits of this case, but this student's earnest string of tweets certainly warrants the attention… https://t.co/vN6PaRS8yt",FALSE,506,NA,2020-01-06 16:47:09,TRUE,NA,"1214226909174882305",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",116,FALSE,FALSE,NA,NA
"@NivinOfficial And of course Thiruvananthapuram's own @PrithviOfficial ! https://t.co/ZqLwjdsAlc",FALSE,158,"ShashiTharoor",2020-01-06 16:44:28,FALSE,"1214220097444859910","1214226234315608072","24705126","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",20,FALSE,FALSE,NA,NA
"RT @free_thinker: WATCH: How Tajinder Bagga, Suresh Nakhua and Major Surendra Poonia misrepresented a video of Umar Khalid sloganeering dur…",FALSE,0,NA,2020-01-06 16:41:43,FALSE,NA,"1214225541773111296",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",4306,TRUE,FALSE,NA,NA
"RT @rohitkhilnani: #Bollywood Celebs sending out a msg to students who were attacked that they are hand in hand with them. @VishalBhardwaj…",FALSE,0,NA,2020-01-06 16:34:56,FALSE,NA,"1214223838529150983",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",1146,TRUE,FALSE,NA,NA
"Yes, because those labels have been created by the present Government to demonize and delegitimize dissent! https://t.co/C7qGLZC1H5",FALSE,13267,NA,2020-01-06 16:34:33,FALSE,NA,"1214223741468721152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",3324,FALSE,FALSE,NA,NA
"RT @thevirdas: Blame who you like,
Divide or beat,
Buy the media,
Storm social media,
Create fake phone lines,
Take selfies.

Do it all.

W…",FALSE,0,NA,2020-01-06 16:33:51,FALSE,NA,"1214223562627792901",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",4694,TRUE,FALSE,NA,NA
"And always good to see Malayalam actors like @NivinOfficial in the forefront of those prepared to speak Truth to Po… https://t.co/kS09Tk1DeH",FALSE,977,NA,2020-01-06 16:20:05,TRUE,NA,"1214220097444859910",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",160,FALSE,FALSE,NA,NA
"It's great to see actors of courage &amp; character like @taapsee &amp; @RichaChadha come forward to stand for freedom, dec… https://t.co/pPEuMNnuqh",FALSE,6034,NA,2020-01-06 16:18:58,TRUE,NA,"1214219819047882753",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",1275,FALSE,FALSE,NA,NA
"RT @SalmanNizami_: 3:30 am outside PHQ, ITO Delhi- My young &amp; brave friend Mohit Sharma's message for PM Modi Ji- Must watch &amp; share!
 #Sta…",FALSE,0,NA,2020-01-06 14:26:19,FALSE,NA,"1214191468090404864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",1288,TRUE,FALSE,NA,NA
"https://t.co/uoql4R7Jy0",FALSE,6460,NA,2020-01-06 13:31:00,FALSE,NA,"1214177548860579840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",1653,FALSE,FALSE,NA,NA
"#EnoughIsEnough indeed! Agree w/ you totally @YasminKidwai. #WeStandWithJNU https://t.co/jCarzgI5Q7",FALSE,1337,NA,2020-01-06 13:22:53,FALSE,NA,"1214175505538269185",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",279,FALSE,FALSE,NA,NA
"RT @INCTharoorian: <U+0939><U+092E> <U+0926><U+0947><U+0916><U+0947><U+0902><U+0917><U+0947> https://t.co/OwkZNXSFTb",FALSE,0,NA,2020-01-06 04:34:24,FALSE,NA,"1214042507295756289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",435,TRUE,FALSE,NA,NA
"RT @PalshikarSuhas: It is sickening to remind-today JNU students are attacked but this is what will happen to others who dare protest and t…",FALSE,0,NA,2020-01-06 03:24:35,FALSE,NA,"1214024939021504513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",82,TRUE,FALSE,NA,NA
"India’s technological future: @arunmsukumar does crystal gazing on what this decade holds for technology in India.… https://t.co/tpTGHriMA3",FALSE,284,NA,2020-01-06 03:24:06,TRUE,NA,"1214024817424424960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",49,FALSE,FALSE,NA,NA
"RT @MKumaramangalam: <U+0915><U+0932> <U+0939><U+093F><U+0902><U+0926><U+0942> <U+092E><U+0941><U+0938><U+094D><U+0932><U+093F><U+092E> <U+0914><U+0930> <U+0906><U+091C> <U+0932><U+0947><U+092B><U+094D><U+091F> <U+0930><U+093E><U+0907><U+091F> <U+092E><U+0947><U+0902> <U+091B><U+093E><U+0924><U+094D><U+0930><U+094B><U+0902> <U+0915><U+094B> <U+092C><U+093E><U+0902><U+091F><U+0928><U+0947> <U+0935><U+093E><U+0932><U+094B><U+0902> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0915><U+093F> <U+0917><U+094B><U+0926><U+0940> <U+092E><U+0940><U+0921><U+093F><U+092F><U+093E> <U+0915><U+0947> <U+092C><U+093F><U+0915><U+0947> <U+0939><U+0941><U+090F> <U+0905><U+092D><U+093F><U+0928><U+0947><U+0924><U+093E> <U+0938><U+0947> 3 <U+0938><U+0935><U+093E><U+0932> :1.<U+0938>…",FALSE,0,NA,2020-01-06 02:10:40,FALSE,NA,"1214006338893824001",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",673,TRUE,FALSE,NA,NA
"No true cricket-lover could have done otherwise, @irfanpathan! Wishing you great success in your next innings (&amp; co… https://t.co/r773hlO7Uw",FALSE,1063,NA,2020-01-06 00:37:38,TRUE,NA,"1213982924409843712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",91,FALSE,FALSE,NA,NA
"An absolute great. And gave us all so much pleasure whenever he played. A superb player &amp; a peerless entertainer. H… https://t.co/UoNo8w5vWU",FALSE,299,NA,2020-01-06 00:34:47,TRUE,NA,"1213982206634450944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",34,FALSE,FALSE,NA,NA
"Nine myths about Indian politics bust by the current #CAA_NRCProtests, by @joeathialy : https://t.co/2pNTryLFZ0",FALSE,499,NA,2020-01-06 00:23:13,FALSE,NA,"1213979295661645825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",162,FALSE,FALSE,NA,NA
"my take (with a hat tip to my son @ishaantharoor): we are living in The Year of the Protestor: https://t.co/xoUKEdlH0x",FALSE,290,NA,2020-01-05 23:42:38,FALSE,NA,"1213969081075929099",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",73,FALSE,FALSE,NA,NA
"RT @HusnaPervez: Lazim hai ke hum bhi dekhenge
Wo din ke jis ka waada hai
Jo lauh-e-azl mein likha hai
Jab zulm-o-sitam ke koh-e-garan Rooi…",FALSE,0,NA,2020-01-05 23:35:23,FALSE,NA,"1213967258193727490",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",215,TRUE,FALSE,NA,NA
